customer_id,full_name,customer_type,gender,birth_date,email,phone,city,kvkk_consent,marketing_consent,created_at,updated_at
C003896,Deniz Kaya,individual,M,1992-12-09,deniz.kaya@hotmail.com,+905593067362,İstanbul,True,False,2026-03-19T19:05:10,2026-06-21T19:05:10
C003897,Nazlı Korkmaz,individual,F,1964-03-01,nazli.korkmaz@outlook.com,+905389270632,İstanbul,True,True,2025-01-26T20:06:08,2025-06-14T20:06:08
C003898,Emre Aslan,individual,M,1981-09-23,emre.aslan@icloud.com,+905595445073,Ankara,True,True,2025-05-08T16:39:52,2025-06-17T16:39:52
C003899,Mehmet Kara,individual,M,1985-07-31,mehmet.kara27@hotmail.com,+905315817754,İstanbul,True,False,2026-08-07T08:12:57,2026-10-01T08:12:57
C003900,Aslı Bozkurt,individual,F,1978-01-13,asli.bozkurt69@icloud.com,+905573289703,İzmir,True,True,2024-06-08T02:00:14,2024-07-24T02:00:14
C003901,Kerem Doğan,individual,M,1988-06-28,kerem.dogan@yahoo.com,+905492821692,Ankara,True,True,2025-11-28T22:30:39,2026-02-19T22:30:39
C003902,Atlas Lojistik Ltd. Şti.,corporate,,,atlaslojistik@atlas.com.tr,+905486391208,ISTANBUL,True,True,2024-11-09T21:40:18,2025-02-14T21:40:18
C003903,Mustafa Bulut,individual,M,1973-06-23,mustafa.bulut48@gmail.com,+905408757157,Ankara,True,True,2024-08-20T08:02:45,2025-02-15T08:02:45
C003904,İbrahim Şahin,individual,M,1994-06-27,ibrahim.sahin9@hotmail.com,+905499776575,Bursa,True,False,2026-07-24T11:38:17,2026-09-19T11:38:17
C003905,İbrahim Aydın,individual,M,1955-07-01,ibrahim.aydin72@gmail.com,+905408870092,ANKARA,True,True,2025-02-26T03:37:03,2025-08-03T03:37:03
C003906,Hasan Karaca,individual,M,1980-11-02,hasan.karaca15@icloud.com,+905462861304,Bursa,True,False,2024-07-17T22:30:13,2024-12-04T22:30:13
C003907,Oğuz Aslan,individual,M,2002-08-14,oguz.aslan@hotmail.com,+905387208443,İstanbul,True,False,2025-04-26T22:46:58,2025-06-03T22:46:58
C003908,Umut Yıldız,individual,M,1988-12-13,umut.yildiz@yahoo.com,+905508275983,Ankara,True,False,2025-10-15T15:36:18,2026-02-02T15:36:18
C003909,Berk Turan,individual,M,1977-06-09,berk.turan71@outlook.com,+905346590211,İzmir,True,False,2024-08-03T21:54:14,2024-12-24T21:54:14
C003910,Hasan Kılıç,individual,M,1967-12-16,hasan.kilic3@hotmail.com,+905392011677,Kocaeli,True,True,2026-08-07T23:23:52,2027-01-03T23:23:52
C003911,Onur Doğan,individual,M,1982-04-15,onur.dogan@icloud.com,+905523078470,İstanbul,True,False,2026-02-13T16:30:46,2026-06-30T16:30:46
C003912,Emre Şimşek,individual,M,1986-02-06,emre.simsek@outlook.com,+905531774073,Ankara,True,True,2024-04-14T16:49:34,2024-08-16T16:49:34
C003913,Efe Acar,individual,M,1976-11-03,efe.acar@hotmail.com,+905427842899,Denizli,True,False,2024-10-16T06:30:14,2024-11-21T06:30:14
C003914,Burak Ünal,individual,M,1983-11-01,burak.unal@gmail.com,0530 284 07 50,Bursa,True,False,2023-09-22T09:11:33,2024-01-03T09:11:33
C003915,Can Taş,individual,M,1990-09-01,can.tas@yahoo.com,0 (533) 689-8947,Gaziantep,True,False,2024-10-09T10:50:52,2024-11-05T10:50:52
C003916,Ege Otomotiv Yan Sanayi Ltd. Şti.,corporate,,,egeotomotivyansanayi@ege.com.tr,+905495574305,istanbul,True,True,2026-02-12T14:24:50,2026-02-13T14:24:50
C003917,Serkan Güneş,individual,M,2002-10-11,serkan.gunes12@icloud.com,+905325459119,Muğla,True,False,2025-06-10T05:07:05,2025-08-14T05:07:05
C003918,Aslı Güneş,individual,F,1970-02-13,asli.gunes@hotmail.com,+905352847523,Muğla,True,False,2025-06-13T11:02:04,2025-08-06T11:02:04
C003919,Ufuk Otomotiv Yan Sanayi Ltd. Şti.,corporate,,,ufukotomotivyansanayi@ufuk.com.tr,+905413644877,ANKARA,True,True,2025-06-26T00:14:10,2025-08-15T00:14:10
C003920,Ayşe Bozkurt,individual,F,1985-10-15,ayse.bozkurt@yahoo.com,+905407190525,Istanbul,True,True,2026-07-18T06:27:17,2026-09-25T06:27:17
C003921,Furkan Yıldız,individual,M,1993-09-24,furkan.yildiz@outlook.com,+905501984152,İstanbul,True,True,2026-04-18T16:18:57,2026-09-22T16:18:57
C003922,Arda Sarı,individual,M,1993-11-18,arda.sari41@hotmail.com,+905583491085,Ankara,True,True,2024-05-28T18:09:34,2024-07-16T18:09:34
C003923,Barış Doğan,individual,M,1999-10-29,baris.dogan@outlook.com,5568488340,İstanbul,True,False,2024-06-16T12:16:02,2024-08-05T12:16:02
C003924,Cem Turan,individual,M,2002-09-19,cem.turan@outlook.com,+90 531 254 4225,İstanbul,False,True,2024-06-13T00:48:16,2024-10-24T00:48:16
C003925,Serkan Özkan,individual,M,1993-01-21,serkan.ozkan24@yahoo.com,+905495258862,İstanbul,True,False,2023-11-15T11:51:47,2024-01-16T11:51:47
C003926,Barış Uzun,individual,M,1995-04-11,baris.uzun47@yahoo.com,+905522372574,Ankara,True,True,2024-02-14T07:46:24,2024-07-04T07:46:24
C003927,Zeynep Korkmaz,individual,F,1998-02-10,zeynep.korkmaz@hotmail.com,+905516052741,Adana,True,False,2026-02-26T09:04:34,2026-03-10T09:04:34
C003928,Kaan Ünal,individual,M,1998-05-18,kaan.unal8@hotmail.com,+905406407462,İstanbul,True,False,2024-09-15T19:41:03,2024-12-23T19:41:03
C003929,Hüseyin Kılıç,individual,M,1994-07-05,huseyin.kilic53@gmail.com,+905453721940,İzmir,True,False,2024-01-11T00:40:18,2024-01-19T00:40:18
C003930,Ahmet Keskin,individual,M,1969-05-12,ahmet.keskin@outlook.com,0557 596 93 38,İstanbul,True,True,2023-09-04T05:42:44,2023-10-03T05:42:44
C003931,Derya Taş,individual,F,1981-11-25,derya.tas at yahoo.com,+905327285556,Bursa,True,False,2023-09-13T12:03:45,2023-12-10T12:03:45
C003932,Cem Erdoğan,individual,M,1982-12-21,cem.erdogan27@yahoo.com,+905595676952,Adana,True,False,2024-08-09T05:23:25,2025-01-05T05:23:25
C003933,Tolga Şimşek,individual,M,1986-02-22,tolga.simsek@icloud.com,+905468585270,İstanbul,True,False,2025-02-25T14:26:15,2025-04-09T14:26:15
C003934,Mustafa Aksoy,individual,M,1978-05-21,,+905415057030,İstanbul,True,True,2026-02-06T08:55:36,2026-04-08T08:55:36
C003935,Ömer Öztürk,individual,M,1989-07-23,omer.ozturk87@yahoo.com,05592351813,Ankara,True,True,2025-06-16T20:21:09,2025-08-14T20:21:09
C003936,Ömer Tekin,individual,M,1984-04-03,omer.tekin@hotmail.com,+905473952090,İstanbul,True,False,2026-06-09T11:10:05,2026-08-16T11:10:05
C003937,İbrahim Güneş,individual,M,1986-09-11,ibrahim.gunes@outlook.com,+905487627512,İstanbul,True,True,2025-06-09T16:58:10,2025-11-02T16:58:10
C003938,Deniz Çakır,individual,M,1986-09-20,deniz.cakir@icloud.com,+905549305073,Antalya,True,True,2026-08-06T07:57:22,2027-02-02T07:57:22
C003939,Beyza Bulut,individual,F,1986-09-15,beyza.bulut@outlook.com,+905539158574,İstanbul,True,True,2025-03-28T11:23:39,2025-07-17T11:23:39
C003940,Beyza Şahin,individual,F,1970-02-21,beyza.sahin@yahoo.com,+905464913891,Kocaeli,True,False,2025-11-10T05:01:27,2026-03-17T05:01:27
C003941,Yıldız Yazılım Ltd. Şti.,corporate,,,yildizyazilim@yildiz.com.tr,+905305004699,İstanbul,True,False,2023-11-23T21:22:43,2024-03-30T21:22:43
C003942,Emre Kara,individual,M,1996-05-15,emre.kara@yahoo.com,+905579696628,İstanbul,True,True,2024-09-27T12:25:09,2024-11-06T12:25:09
C003943,Anadolu Enerji A.Ş.,corporate,,,anadoluenerji@anadolu.com.tr,+905481303101,Samsun,True,True,2025-08-18T22:13:35,2025-08-19T22:13:35
C003944,Yusuf Kaya,individual,M,1996-02-12,yusuf.kaya@hotmail.com,0 (533) 717-6987,İstanbul,True,True,2024-04-05T09:00:42,2024-10-06T09:00:42
C003945,Akdeniz Sağlık Ltd. Şti.,corporate,,,akdenizsaglik@akdeniz.com.tr,+905424581133,İstanbul,True,False,2025-12-10T04:42:44,2026-01-30T04:42:44
C003946,Serkan Özdemir,individual,M,1984-02-11,serkan.ozdemir@outlook.com,+905431582657,Kocaeli,True,False,2024-11-15T08:08:09,2025-03-28T08:08:09
C003947,Büşra Uzun,individual,F,1985-03-26,busra.uzun@icloud.com,+905503272222,Ankara,True,False,2024-08-09T20:45:18,2024-10-20T20:45:18
C003948,Dilara Arslan,individual,F,1965-11-16,dilara.arslan@gmail.com,0 (538) 952-2329,İstanbul,True,False,2024-06-10T16:54:45,2024-10-30T16:54:45
C003949,Ali Yıldız,individual,M,1989-06-06,ali.yildiz72@yahoo.com,+905446601455,Kocaeli,True,True,2024-04-02T16:59:23,2024-06-04T16:59:23
C003950,Yıldız Yazılım Ltd. Şti.,corporate,,,yildizyazilim@yildiz.com.tr,0 (535) 534-6721,İstanbul,True,True,2024-09-19T06:32:58,2025-03-10T06:32:58
C003951,Yasemin Yıldız,individual,F,2002-05-03,yasemin.yildiz@icloud.com,+905332717978,Muğla,False,False,2026-01-21T17:02:06,2026-04-28T17:02:06
C003952,Ömer Kılıç,individual,M,1988-11-25,omer.kilic@yahoo.com,+905304569846,Bursa,True,True,2024-11-25T13:11:34,2025-03-04T13:11:34
C003953,Selin Güneş,individual,F,2002-11-02,selin.gunes@outlook.com,+905402350467,Kocaeli,True,True,2023-11-25T04:48:52,2024-03-24T04:48:52
C003954,Kaan Şimşek,individual,M,1985-11-16,kaan.simsek@icloud.com,+905348414719,İstanbul,True,True,2026-04-08T05:21:37,2026-10-05T05:21:37
C003955,İrem Bozkurt,individual,F,2002-07-13,irem.bozkurt@icloud.com,+905526709042,İstanbul,True,False,2026-02-10T19:31:31,2026-06-20T19:31:31
C003956,Gizem Aksoy,individual,F,1977-12-03,gizem.aksoy at gmail.com,+905463834732,İstanbul,True,True,2026-03-31T03:19:40,2026-07-15T03:19:40
C003957,Marmara Medya A.Ş.,corporate,,,marmaramedya@marmara.com.tr,+905578795269,İstanbul,True,True,2026-04-04T10:35:44,2026-05-26T10:35:44
C003958,Efe Çakır,individual,M,1965-12-19,efe.cakir@hotmail.com,+905591754633,İzmir,True,True,2026-06-26T08:32:12,2026-10-14T08:32:12
C003959,Akdeniz Yazılım A.Ş.,corporate,,,akdenizyazilim@akdeniz.com.tr,+905477738149,Ankara,True,True,2024-05-15T22:19:44,2024-09-08T22:19:44
C003960,Ece Taş,individual,F,1980-05-05,ece.tas98@outlook.com,0539 265 87 18,Ankara,True,False,2026-06-06T17:17:26,2026-09-25T17:17:26
C003961,Ahmet Arslan,individual,M,1983-09-11,ahmet.arslan@yahoo.com,+905581034708,Samsun,True,False,2025-07-13T14:09:41,2025-08-31T14:09:41
C003962,Ahmet Yıldırım,individual,M,1971-06-17,ahmet.yildirim@gmail.com,+905417292401,İzmir,True,True,2025-07-16T03:24:27,2025-09-13T03:24:27
C003963,Ebru Aksoy,individual,F,1979-12-28,ebru.aksoy@icloud.com,+905556380560,Bursa,True,True,2023-11-17T03:37:47,2024-05-06T03:37:47
C003964,Melis Özkan,individual,F,2001-05-14,melis.ozkan63@yahoo.com,+905337387783,Ankara,True,True,2023-12-14T08:43:31,2024-04-11T08:43:31
C003965,Selin Doğan,individual,F,1993-03-25,selin.dogan@outlook.com,+905349195026,İstanbul,True,True,2026-02-16T10:46:42,2026-03-29T10:46:42
C003966,Hasan Aydın,individual,M,1988-03-12,hasan.aydin@hotmail.com,+905591138223,Denizli,True,False,2025-01-03T08:11:36,2025-01-05T08:11:36
C003967,Derya Doğan,individual,F,1994-03-09,derya.dogan44@icloud.com,+905447890183,İstanbul,True,True,2025-08-21T04:34:25,2025-10-02T04:34:25
C003968,Marmara Otomotiv Yan Sanayi A.Ş.,corporate,,,marmaraotomotivyansanayi@marmara.com.tr,+905342137651,İstanbul,True,True,2026-01-17T03:31:36,2026-05-06T03:31:36
C003969,Nova Gıda Ltd. Şti.,corporate,,,novagida@nova.com.tr,+905418917345,İstanbul,True,False,2025-08-06T12:46:08,2025-11-14T12:46:08
C003970,Selin Kılıç,individual,F,1986-05-01,selin.kilic@gmail.com,+905337718055,Antalya,True,True,2024-05-24T00:22:24,2024-06-18T00:22:24
C003971,Meridyen Teknoloji A.Ş.,corporate,,,meridyenteknoloji@meridyen.com.tr,+905303624140,İstanbul,False,True,2024-04-05T07:46:43,2024-09-13T07:46:43
C003972,Selim Kılıç,individual,M,1994-05-19,,+905411795792,İstanbul,True,True,2024-12-06T14:51:28,2024-12-06T14:51:28
C003973,Halil Aksoy,individual,M,1972-05-17,halil.aksoy76@yahoo.com,+905339155912,İstanbul,True,False,2024-05-29T18:12:37,2024-07-13T18:12:37
C003974,Atlas Sağlık A.Ş.,corporate,,,atlassaglik@atlas.com.tr,+905415051408,istanbul,True,False,2023-09-20T01:39:12,2024-03-02T01:39:12
C003975,Elif Arslan,individual,F,1991-04-16,elif.arslan@gmail.com,+905446330550,Ankara,True,True,2024-01-22T20:27:22,2024-02-03T20:27:22
C003976,Murat Yıldız,individual,M,1988-06-18,murat.yildiz@yahoo.com,+905581329165,İstanbul,True,False,2026-07-29T23:41:28,2026-11-23T23:41:28
C003977,Elif Kurt,individual,F,1993-04-15,elif.kurt@gmail.com,+905508707672,Ankara,True,False,2023-12-04T07:48:11,2024-06-15T07:48:11
C003978,Kerem Kaya,individual,M,1982-05-20,kerem.kaya@icloud.com,+905319081353,İstanbul,True,True,2026-03-10T12:50:57,2026-09-22T12:50:57
C003979,Emre Ünal,individual,M,1995-10-10,emre.unal48@yahoo.com,+905583917823,İstanbul,True,False,2024-08-04T04:32:26,2024-12-25T04:32:26
C003980,Eren Yıldırım,individual,M,1967-04-14,eren.yildirim@gmail.com,+905524570584,İstanbul,True,False,2024-01-19T02:18:01,2024-03-24T02:18:01
C003981,Mehmet Kurt,individual,M,1971-09-24,mehmet.kurt@gmail.com,+905307724587,Eskişehir,True,False,2025-07-01T07:43:13,2025-11-28T07:43:13
C003982,Eren Karaca,individual,M,1989-04-17,eren.karaca75@gmail.com,+905577544809,İstanbul ,True,False,2024-04-06T19:29:17,2024-10-07T19:29:17
C003983,Ali Aslan,individual,M,1982-04-22,ali.aslan36@icloud.com,0531 897 63 20,Bursa,True,True,2024-05-01T04:46:48,2024-10-04T04:46:48
C003984,Selim Yılmaz,individual,M,1991-09-17,selim.yilmaz94@yahoo.com,+905551193563,İstanbul,True,False,2024-10-04T09:33:52,2024-10-11T09:33:52
C003985,Arda Yalçın,individual,M,1989-02-23,arda.yalcin@outlook.com,+905328683058,İstanbul,True,True,2024-07-08T10:04:11,2024-09-27T10:04:11
C003986,Ömer Bulut,individual,M,1983-05-29,omer.bulut@yahoo.com,+90 530 905 1231,Denizli,True,False,2024-06-12T10:33:09,2024-10-09T10:33:09
C003987,Zirve Enerji A.Ş.,corporate,,,zirveenerji@zirve.com.tr,0 (530) 116-4589,İzmir,True,False,2025-02-06T19:14:15,2025-07-18T19:14:15
C003988,Arda Güneş,individual,M,1999-01-22,arda.gunes78@outlook.com,+905462506236,Kocaeli,True,False,2024-11-16T01:02:53,2025-04-21T01:02:53
C003989,Nur Korkmaz,individual,F,1968-07-17,nur.korkmaz@outlook.com,05528755612,Kocaeli,True,True,2024-04-08T09:36:45,2024-05-27T09:36:45
C003990,Ufuk Gıda A.Ş.,corporate,,,ufukgida@ufuk.com.tr,0532 269 20 59,İstanbul,True,False,2026-05-04T18:07:09,2026-08-14T18:07:09
C003991,Can Taş,individual,M,1987-10-16,can.tas@yahoo.com,+905445262765,İstanbul,True,True,2025-01-15T03:05:34,2025-03-24T03:05:34
C003992,Aslı Şahin,individual,F,1975-02-26,asli.sahin@outlook.com,+905309643417,İstanbul,True,True,2024-03-02T16:03:32,2024-07-03T16:03:32
C003993,Nazlı Korkmaz,individual,F,1971-02-13,nazli.korkmaz63@gmail.com,+905566670811,Kocaeli,True,True,2025-09-23T15:45:39,2025-10-19T15:45:39
C003994,Ahmet Turan,individual,M,1970-07-20,ahmet.turan@yahoo.com,+905572550858,İstanbul,True,False,2023-11-28T20:48:20,2024-05-11T20:48:20
C003995,Naz Aydın,individual,F,1977-10-15,naz.aydin@gmail.com,+905478632104,İstanbul,True,True,2026-02-11T00:12:50,2026-08-21T00:12:50
C003996,Arda Öztürk,individual,M,1974-02-19,arda.ozturk@icloud.com,+905347800116,İstanbul,True,False,2026-02-08T08:42:49,2026-02-19T08:42:49
C003997,Burak Kara,individual,M,1973-06-10,burak.kara30@outlook.com,+905476674181,Samsun,True,True,2025-02-18T17:19:29,2025-04-27T17:19:29
C003998,Serkan Avcı,individual,M,1996-01-30,serkan.avci@yahoo.com,+905552227892,İstanbul,True,True,2024-07-05T13:46:03,2025-01-02T13:46:03
C003999,Delta Turizm Ltd. Şti.,corporate,,,deltaturizm@delta.com.tr,+905443512167,İstanbul,True,True,2025-11-22T17:25:01,2026-02-05T17:25:01
C004000,Dilara Kılıç,individual,F,2000-09-16,dilara.kilic23@gmail.com,+905451235716,İstanbul,True,False,2025-02-06T22:02:43,2025-03-31T22:02:43
C004001,Yusuf Polat,individual,M,1985-07-08,yusuf.polat@gmail.com,+905311699002,Konya,True,False,2023-12-31T00:56:42,2024-01-04T00:56:42
C004002,Yusuf Erdoğan,individual,M,1979-02-07,yusuf.erdogan@gmail.com,+905586313425,Ankara,True,False,2025-09-27T12:09:22,2026-01-12T12:09:22
C004003,Tuğba Polat,individual,F,1983-09-21,tugba.polat@yahoo.com,+905304892905,Kocaeli,True,True,2025-04-08T22:07:45,2025-05-29T22:07:45
C004004,Boğaziçi Sağlık Ltd. Şti.,corporate,,,bogazicisaglik@bogazici.com.tr,+905425402991,Mersin,True,True,2024-10-30T07:04:07,2024-11-17T07:04:07
C004005,Tolga Taş,individual,M,1998-12-23,tolga.tas@icloud.com,+90 531 839 2894,İzmir,True,True,2026-02-01T08:55:39,2026-06-17T08:55:39
C004006,Selim Yıldız,individual,M,2002-11-14,selim.yildiz@outlook.com,+905438892596,Kocaeli,True,False,2023-12-30T21:05:49,2024-05-23T21:05:49
C004007,Yıldız Otomotiv Yan Sanayi A.Ş.,corporate,,,yildizotomotivyansanayi@yildiz.com.tr,+905408716486,İstanbul,True,False,2026-02-16T22:46:52,2026-08-26T22:46:52
C004008,Dilara Yıldırım,individual,F,1960-08-17,dilara.yildirim@yahoo.com,+905367835040,İzmir,True,False,2025-04-16T08:18:47,2025-09-19T08:18:47
C004009,Gizem Uzun,individual,F,1990-01-04,gizem.uzun72@hotmail.com,+905456397618,Ankara,True,True,2026-08-18T06:16:48,2027-01-28T06:16:48
C004010,Beyza Özdemir,individual,F,1985-09-12,beyza.ozdemir@icloud.com,+905548653570,İstanbul,True,False,2026-02-12T05:57:26,2026-07-02T05:57:26
C004011,Cansu Tekin,individual,F,1986-02-25,cansu.tekin7@icloud.com,0545 432 80 15,İstanbul,True,False,2025-07-17T02:46:07,2025-12-14T02:46:07
C004012,Anadolu Teknoloji A.Ş.,corporate,,,anadoluteknoloji@anadolu.com.tr,+905385901465,İstanbul,True,False,2024-07-11T12:50:42,2024-11-09T12:50:42
C004013,Derya Yıldız,individual,F,1989-06-26,derya.yildiz93@outlook.com,+905435458829,Mersin,True,True,2023-11-08T11:23:20,2023-12-24T11:23:20
C004014,Oğuz Ateş,individual,M,1988-07-26,oguz.ates67@yahoo.com,+905312936905,Ankara,True,True,2024-06-18T12:28:04,2024-11-12T12:28:04
C004015,Hasan Acar,individual,M,1960-04-22,hasan.acar@gmail.com,+905329596446,İstanbul,True,True,2024-11-04T07:14:42,2025-03-06T07:14:42
C004016,Tolga Sarı,individual,M,1985-09-07,tolga.sari34@hotmail.com,+905547724001,Bursa,True,True,2026-05-22T01:30:27,2026-07-31T01:30:27
C004017,Emre Aslan,individual,M,1991-12-10,emre.aslan@hotmail.com,+905381776923,Ankara,True,True,2026-04-27T17:07:49,2026-11-08T17:07:49
C004018,Deniz Yıldız,individual,M,1971-07-31,deniz.yildiz@gmail.com,+905419797766,Ankara,True,False,2023-09-14T04:10:37,2024-03-28T04:10:37
C004019,Onur Kaya,individual,M,1983-09-25,onur.kaya@hotmail.com,+905578434204,ankara,True,True,2024-05-30T18:32:20,2024-10-16T18:32:20
C004020,Kuzey Turizm Ltd. Şti.,corporate,,,kuzeyturizm@kuzey.com.tr,+905484318126,İstanbul,True,True,2026-06-21T12:34:37,2026-07-05T12:34:37
C004021,Ebru Kurt,individual,F,1973-12-30,ebru.kurt42@hotmail.com,+905329514340,Kocaeli,True,False,2026-08-23T12:06:09,2027-01-21T12:06:09
C004022,Naz Koç,individual,F,1982-12-18,naz.koc@yahoo.com,+905599137973,İstanbul,True,True,2024-08-02T17:16:33,2024-09-09T17:16:33
C004023,Halil Öztürk,individual,M,1977-06-03,halil.ozturk91@hotmail.com,+905353207439,İstanbul,True,False,2024-09-22T16:15:47,2024-12-18T16:15:47
C004024,Damla Sarı,individual,F,1985-09-22,damla.sari@yahoo.com,+905304693178,Muğla,True,False,2025-09-23T04:46:58,2025-10-28T04:46:58
C004025,Marmara Yazılım A.Ş.,corporate,,,marmarayazilim@marmara.com.tr,+905469679399,Muğla,False,False,2025-02-10T07:49:56,2025-02-18T07:49:56
C004026,Kuzey Gıda Ltd. Şti.,corporate,,,kuzeygida@kuzey.com.tr,+905437374674,Antalya,True,True,2025-03-02T13:21:18,2025-07-29T13:21:18
C004027,Damla Tekin,individual,F,1981-03-24,damla.tekin@icloud.com,+905584613838,İzmir,True,False,2025-01-08T05:05:36,2025-05-22T05:05:36
C004028,Zeynep Korkmaz,individual,F,2002-02-21,zeynep.korkmaz@yahoo.com,+905506702118,İstanbul,True,True,2024-05-24T09:56:38,2024-09-23T09:56:38
C004029,Meridyen Yazılım A.Ş.,corporate,,,meridyenyazilim@meridyen.com.tr,+905357016487,Adana,True,False,2024-11-12T02:52:28,2024-11-20T02:52:28
C004030,Naz Bozkurt,individual,F,1989-05-15,naz.bozkurt@icloud.com,+905489370996,Samsun,True,True,2025-09-16T03:01:00,2025-12-02T03:01:00
C004031,Ufuk Turizm Ltd. Şti.,corporate,,,ufukturizm@ufuk.com.tr,+905472644597,İzmir,True,True,2024-04-25T19:56:59,2024-09-16T19:56:59
C004032,Zirve Gıda A.Ş.,corporate,,,zirvegida@zirve.com.tr,+905321317475,Ankara,True,True,2025-03-24T00:15:39,2025-09-04T00:15:39
C004033,Büşra Koç,individual,F,1970-07-10,busra.koc42@gmail.com,+905574630456,İstanbul,True,True,2026-06-10T07:01:22,2026-10-19T07:01:22
C004034,Murat Yıldız,individual,M,1982-07-12,murat.yildiz47@gmail.com,+905309323512,İstanbul,True,True,2024-07-11T10:12:58,2024-08-21T10:12:58
C004035,Marmara Enerji Ltd. Şti.,corporate,,,marmaraenerji@marmara.com.tr,+905304721468,İstanbul,True,False,2025-07-24T22:31:58,2025-09-15T22:31:58
C004036,Berk Karaca,individual,M,1980-01-12,berk.karaca12@hotmail.com,05465094668,Bursa,True,True,2026-07-01T03:38:21,2026-09-03T03:38:21
C004037,Berk Öztürk,individual,M,1986-01-28,berk.ozturk30@icloud.com,+905379072320,İstanbul,True,True,2024-01-25T14:02:41,2024-07-04T14:02:41
C004038,Can Aydın,individual,M,2002-10-14,can.aydin11@outlook.com,+90 549 285 0404,İstanbul,True,False,2025-03-14T00:31:56,2025-09-04T00:31:56
C004039,Cem Tekin,individual,M,1975-12-04,cem.tekin@gmail.com,+905389873017,İzmir,True,False,2026-05-22T07:50:09,2026-05-26T07:50:09
C004040,Murat Şahin,individual,M,1997-08-10,murat.sahin@icloud.com,+905379586989,İstanbul,True,False,2024-11-28T14:04:01,2024-12-05T14:04:01
C004041,İrem Kılıç,individual,F,1990-01-04,irem.kilic66@yahoo.com,+905521571057,Samsun,True,True,2024-03-22T11:00:05,2024-09-20T11:00:05
C004042,Onur Polat,individual,M,1980-04-26,onur.polat@outlook.com,+905582070359,İstanbul,True,True,2025-01-23T07:36:10,2025-07-14T07:36:10
C004043,Tuğba Aydın,individual,F,1989-10-30,tugba.aydin85@icloud.com,+905479407388,İstanbul,True,False,2025-08-12T09:06:47,2026-02-15T09:06:47
C004044,Dilara Uzun,individual,F,1993-07-22,dilara.uzun@icloud.com,+905503215011,Bursa,True,False,2025-08-14T03:51:35,2025-08-25T03:51:35
C004045,Büşra Yıldırım,individual,F,1985-08-16,busra.yildirim@yahoo.com,+905597229305,İzmir,False,False,2024-12-16T05:09:45,2025-02-09T05:09:45
C004046,Ayşe Sarı,individual,F,1983-08-25,ayse.sari@yahoo.com,+905391298786,istanbul,True,False,2023-12-26T16:58:48,2024-01-28T16:58:48
C004047,Kerem Özdemir,individual,M,1990-05-28,kerem.ozdemir27@outlook.com,+905557427523,İstanbul,True,True,2026-05-19T03:59:27,2026-06-25T03:59:27
C004048,Oğuz Çetin,individual,M,1966-12-12,oguz.cetin@yahoo.com,+905365533610,İstanbul,True,True,2023-09-08T11:42:41,2024-03-15T11:42:41
C004049,Eren Turan,individual,M,1987-08-28,eren.turan15@hotmail.com,+905591045845,İstanbul,True,True,2025-08-24T23:20:44,2025-12-18T23:20:44
C004050,Arda Özkan,individual,M,2001-04-06,arda.ozkan47@hotmail.com,+905516926028,Bursa,True,False,2025-03-13T12:48:09,2025-04-18T12:48:09
C004051,Berk Demir,individual,M,1975-12-31,berk.demir16@icloud.com,+905501222705,İstanbul,True,False,2025-02-11T20:10:52,2025-07-03T20:10:52
C004052,Kuzey Tekstil A.Ş.,corporate,,,,+905582963969,İstanbul,True,False,2024-12-30T15:44:52,2025-04-22T15:44:52
C004053,Ceren Öztürk,individual,F,1958-10-29,ceren.ozturk@outlook.com,+905324972453,İstanbul,True,True,2024-12-27T16:03:26,2025-01-24T16:03:26
C004054,Ufuk Yazılım A.Ş.,corporate,,,ufukyazilim@ufuk.com.tr,+905451372024,Kocaeli,True,False,2025-07-06T14:29:13,2026-01-13T14:29:13
C004055,Efe Ünal,individual,M,1983-08-31,efe.unal49@hotmail.com,+905304190679,Ankara,True,False,2025-09-28T06:40:32,2025-12-20T06:40:32
C004056,Tolga Özkan,individual,M,2002-04-01,tolga.ozkan80@yahoo.com,0 (531) 956-2233,Muğla,True,False,2026-06-30T13:11:46,2026-10-26T13:11:46
C004057,Fatma Korkmaz,individual,F,1993-09-15,fatma.korkmaz@hotmail.com,+905528789509,ISTANBUL,True,False,2025-08-24T18:17:01,2025-12-27T18:17:01
C004058,Seda Aslan,individual,F,2000-05-07,seda.aslan23@hotmail.com,+905359706532,Denizli,True,True,2024-07-14T13:41:22,2024-10-16T13:41:22
C004059,Kaan Şahin,individual,M,1988-10-03,kaan.sahin@hotmail.com,+905535559365,İstanbul,True,False,2025-04-14T05:33:55,2025-06-24T05:33:55
C004060,Nazlı Bulut,individual,F,1989-01-17,nazli.bulut48@yahoo.com,+905573270662,İstanbul,False,False,2026-03-10T10:02:55,2026-03-11T10:02:55
C004061,Murat Arslan,individual,M,1967-08-26,murat.arslan69@gmail.com,+905349136393,İstanbul,True,False,2025-04-05T20:34:32,2025-10-21T20:34:32
C004062,Barış Taş,individual,M,1985-08-14,baris.tas@outlook.com,+905523312334,İstanbul,True,False,2026-07-20T05:09:58,2026-12-09T05:09:58
C004063,Onur Ünal,individual,M,1974-12-18,onur.unal@outlook.com,+905358399793,Ankara,True,True,2024-10-24T15:19:59,2025-03-18T15:19:59
